文章編號,永久連結,貼文訊息,類型,國家／地區,語言,已發佈,廣告受眾目標設定,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Matched Audience Targeting Consumers on Post,Lifetime Matched Audience Targeting Consumptions on Post,Lifetime Negative Feedback from Users,Lifetime Negative Feedback,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
,,,,,,,,"Lifetime: The number of people who had your Page's post enter their screen. Posts include statuses, photos, links, videos and more. (Unique Users)",Lifetime: The number of people who had your Page's post enter their screen through unpaid distribution. (Unique Users),Lifetime: The number of people who had your Page's post enter their screen through paid distribution such as an ad. (Unique Users),"Lifetime: The number of times your Page's post entered a person's screen. Posts include statuses, photos, links, videos and more. (Total Count)",Lifetime: The number of times your Page's posts entered a person's screen through unpaid distribution. (Total Count),Lifetime: The number of times your Page's post entered a person's screen through paid distribution such as an ad. (Total Count),"Lifetime: The number of unique people who engaged in certain ways with your Page post, for example by commenting on, liking, sharing, or clicking upon particular elements of the post. (Unique Users)",Lifetime: The number of people who matched the audience targeting that clicked anywhere in your post on News Feed. (Unique Users),Lifetime: The number of clicks anywhere in your post on News Feed from the user that matched the audience targeting on it. (Total Count),Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Total Count),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Total Count),Lifetime: Average time video viewed (Total Count),Lifetime: Length of a video post (Total Count)
127628276929_10157185843846930,https://www.facebook.com/cwgroup/posts/10157185843846930,【要愈多，坑愈大】  前瞻計畫背後配合款的問題，為何可能成為地方政府的大錢坑？,Link,,,10/1/20, ,36409,36409,0,39959,39959,0,707,524,559,2,2,37893,34703,0,0,668,0,0,0,0,0,0,0,0,0,0
127628276929_10157185812926930,https://www.facebook.com/cwgroup/posts/10157185812926930,經濟能力無法跟爸媽相比；中年未婚，還跟爸媽住；想往高處爬的工作夢想破滅；不斷轉行再轉行；找不到工作，做不了喜歡的行業......  35歲以前，帶著這「24種覺悟」過生活.....,Link,,,10/1/20, ,599702,599702,0,659607,659607,0,70248,68257,79789,40,40,133725,123898,0,0,9019,0,0,0,0,0,0,0,0,0,0
127628276929_10157182518456930,https://www.facebook.com/cwgroup/posts/10157182518456930,【不必隨時保持陽光，每個人都需要有情緒的出口】  Lulu揭露自己偶爾悲觀、有點自卑的一面，她說：「你看一個人永遠那麼開心，那是不可能的，一個人看起來有多開心，他的另外一面就有多厭世。」  所以Lulu會在客廳放一隻很大的兔子，回家就狂打它！有時候她回家也會坐在沙發上狂哭，不是覺得自己可憐、委屈，而是一種情緒的發洩，哭完就沒事了。,Link,,,10/1/20, ,12637,12637,0,14106,14106,0,350,292,338,1,1,13372,12014,0,0,334,0,0,0,0,0,0,0,0,0,0
127628276929_10157184277726930,https://www.facebook.com/cwgroup/posts/10157184277726930,#企業突圍【從5坪小店到單挑星巴克　路易莎怎麼擴張成咖啡王國？】 　 從一家外帶咖啡的5坪小店，拓展到17億的咖啡王國，店數直逼星巴克、85度C，成為席捲市場的一股新勢力。 　 熬過「味全風暴」、撐過City Café的夾擊，路易莎能在咖啡紅海崛起，背後的致勝關鍵是什麼？ 　 - 🔥訂閱「#企業突圍電子報」，立即掌握最新產業趨勢、經營管理心法 >> https://bit.ly/2LnMp3F,Link,,,10/1/20, ,32005,32005,0,33294,33294,0,719,628,728,2,2,29619,28476,0,0,575,0,0,0,0,0,0,0,0,0,0
127628276929_10157184495526930,https://www.facebook.com/cwgroup/posts/10157184495526930,烤完肉，吃完月餅，可以開始減重了。,Link,,,10/1/20, ,63545,63545,0,69221,69221,0,6051,5911,6222,5,5,66016,60333,0,0,5729,0,0,0,0,0,0,0,0,0,0
127628276929_10157183226871930,https://www.facebook.com/cwgroup/posts/10157183226871930,【調查揭密】  「迎戰美豬，台灣怎麼贏？」揭開了我們不知的真相：台灣豬好吃，豬產業卻落後20年，缺乏現代化產製過程，競爭力堪憂。  《天下》團隊從養豬場、拍賣場、屠宰場、加工廠、運輸卡車到傳統市場肉攤，實地勘查、調查採訪，發現台灣豬標榜的「溫體肉」完勝「冷藏肉」，卻是豬產業落後換來的結果。,Link,,,10/1/20, ,21168,21168,0,23486,23486,0,349,327,357,0,0,21639,19254,0,0,308,0,0,0,0,0,0,0,0,0,0
127628276929_10157179940926930,https://www.facebook.com/cwgroup/posts/10157179940926930,◤連假想去請排隊！司馬庫斯的永續觀光之道◢ 中秋連假許多觀光勝地擠滿了人潮， 但有個秘境卻依舊靜謐、悠閒... ... 　 ＃有了土地_才會有真正的永續 　 司馬庫斯的原始巨木群和自然風貌， 曾經每年吸引逾6萬名遊客， 卻為當地部落的住戶和環境造成極大衝擊。 　 幾年前他們決定減半收客， 提高觀光服務的價值、追求永續經營 如今觀光收益卻不減反增... 　 #祝大家中秋節快樂🌕 --  高畫質版本請訂閱天下雜誌 youtube 頻道： >> https://bit.ly/3392Zht 　 #天下雜誌video,Video,,,10/1/20, ,94818,94818,0,103959,103959,0,2243,1943,2317,7,7,95091,86582,0,0,1985,813,813,0,0,36903,37755,0,0,8784,220458
127628276929_10157183224331930,https://www.facebook.com/cwgroup/posts/10157183224331930,【賈靜雯：走過一場生命的悲喜劇】  賈靜雯二十歲時，原本家境富裕的她，面臨父親經商失敗、過世，她開始全職接戲，一肩扛起家計。  走過這場生命的悲喜劇，賈靜雯變成熟了，她不害怕面對自己婚姻曾經的失敗，願意用自己藝人的影響力去幫助更多人。,Link,,,10/1/20, ,27207,27207,0,31194,31194,0,498,426,469,4,4,29583,25937,0,0,455,0,0,0,0,0,0,0,0,0,0
127628276929_10157184216656930,https://www.facebook.com/cwgroup/posts/10157184216656930,#夜間輕讀【我們在不知不覺間，是不是也遺失了很重要的東西】  入圍金馬11項大獎，《消失的情人節》不只奇趣浪漫，也揉合了中年愁緒。這部劇本，導演陳玉勳已經醞釀了20年，等到50幾歲才回頭改寫30歲時的創作。  電影的主題，講述生命中被遺忘和失去的人事物。小時候的純真、天真的浪漫幻想，在成長的過程中，我們會不自覺地拋掉很多東西。  曾經遺失的，怎麼找回來？故事裡的人們，溫柔地給出答案⋯⋯,Link,,,10/1/20, ,25474,25474,0,29074,29074,0,526,450,459,1,1,25739,22725,0,0,434,0,0,0,0,0,0,0,0,0,0
127628276929_10157184158621930,https://www.facebook.com/cwgroup/posts/10157184158621930,【頭髮花白卻零贅肉！ 周潤發的 5招養生哲學】 　 今年65歲的影帝周潤發，雖然貴為重量級的藝人，生活卻是相當簡樸，甚至計劃裸捐名下所有財富。生活最大的樂趣，就是風雨無阻地去爬山。 　 比起年輕時演出《賭神》的自己，周潤發現在的體態反倒更好、更健康。發哥能越活越年輕，獨有的不老祕訣是什麼？,Link,,,10/1/20, ,667674,667674,0,693099,693099,0,84502,60011,64439,34,34,180026,162964,0,0,10394,0,0,0,0,0,0,0,0,0,0
127628276929_10157183217186930,https://www.facebook.com/cwgroup/posts/10157183217186930,＃情緒勒索  你到底想要什麼？想要什麼關係？想要什麼樣的自己？  從小不斷被灌輸父母觀念與情緒勒索的孩子，對他們來說，擁有自己的想法相當困難。如何調整新思維，為自己找回生命主導權？,Link,,,10/1/20, ,24812,24812,0,27049,27049,0,683,625,672,3,3,25581,23483,0,0,609,0,0,0,0,0,0,0,0,0,0
127628276929_10157184186766930,https://www.facebook.com/cwgroup/posts/10157184186766930,#連假去哪玩【臺灣是個越了解，越覺得有魅力的國家】  「我能做的，就是告訴全世界臺灣的美！」  日本旅台攝影作家．攝影師小林賢伍為台灣拍攝了唯美寫真集，精選66處就連外國人也能輕易抵達的台灣最美祕境，不妨趁著中秋假期，放鬆心情探訪這些不為人知的美景吧！,Link,,,10/1/20, ,244619,244619,0,267059,267059,0,21198,12214,13888,12,12,87612,79070,0,0,2734,0,0,0,0,0,0,0,0,0,0
127628276929_10157184142681930,https://www.facebook.com/cwgroup/posts/10157184142681930,【善良，成了台灣人血液裡的基因、也成了生存條件】  身為一個剛到台灣的「新鮮人」，台灣人給我的點滴善意，特別令人溫暖，也常常觸動我已經很低的淚點。  上次聊起香港，我又把新認識的台灣人弄哭了……  - 🔥更多精彩內容，請看《迎戰美豬，台灣怎麼贏？》https://bit.ly/3ckWgUr,Link,,,10/1/20, ,71774,71774,0,77062,77062,0,3996,3776,4140,4,4,73364,68234,0,0,3726,0,0,0,0,0,0,0,0,0,0
127628276929_10157179926456930,https://www.facebook.com/cwgroup/posts/10157179926456930,◤他這樣做  讓35元鳳梨酥變身國際精品鄰居！◢ #說到中秋節台灣鳳梨酥絕對是一拿出來就很體面的伴手禮呀! 　 Q: 如何替「台灣味」創造價值，成功打進海外市場? 　 電子業出身的許銘仁回家鄉創立糕點品牌《微熱山丘》 從一開始主打口耳相傳的免費試吃戰略， 到現在成為國際精品普拉達、卡地亞的日本鄰居！ 　 這一路以來許銘仁是怎麼成功的？ 讓我們一起來看看他的成功經驗談！ 　 #祝大家中秋節快樂🌕 --  高畫質版本請訂閱天下雜誌 youtube 頻道： >> https://bit.ly/2HIVWnz 　 #天下雜誌video,Video,,,10/1/20, ,41307,41307,0,45123,45123,0,972,904,1032,5,5,41706,37919,0,0,881,190,190,0,0,15200,15275,0,0,7640,256575
127628276929_10157184246486930,https://www.facebook.com/cwgroup/posts/10157184246486930,【疫情帶來的意外好處，國內高教結盟更深化】 　 新冠疫情改變了高教生態，除了遠端授課興起，也讓大學放慢了國際化的腳步，反而促成了台灣校園之間的結盟互動。 　 當鏡頭從外往內轉，張大眼睛看看台灣這個寶島，也許在我們身邊有更多機會和可能性⋯⋯  - 🔥更多精彩內容，請看《迎戰美豬，台灣怎麼贏？》https://bit.ly/3ckWgUr,Link,,,10/1/20, ,28902,28902,0,30481,30481,0,349,208,221,3,3,28960,27089,0,0,333,0,0,0,0,0,0,0,0,0,0
127628276929_10157184121256930,https://www.facebook.com/cwgroup/posts/10157184121256930,【連假想出門、卻又不想人擠人？  專家教你怎麼玩台灣！】  台灣疫情趨緩後，各個離島、著名景點都被人群塞爆。不能出國，其實正是認識台灣最好的時刻。  與其去人擠人，不如參考這兩個隱藏版的旅遊名單，一起去發現台灣的新面貌吧！,Link,,,10/1/20, ,28768,28768,0,32025,32025,0,728,681,741,2,2,28569,25678,0,0,643,0,0,0,0,0,0,0,0,0,0
127628276929_10157184105526930,https://www.facebook.com/cwgroup/posts/10157184105526930,【比「不二坊」貴30塊、7點前就要去排隊　#史上最強蛋黃酥 厲害在哪？】 　 明明11點半才開賣，不到7點店門口就擠滿了人，一顆台灣人從小吃到大、平凡無奇的老派台式月餅蛋黃酥，到底有什麼特別的魔力？ 　 今年中秋，台灣掀起蛋黃酥大革命，背後居然跟疫情有關？讓台北人瘋狂搶買、拿下世界麵包冠軍的陳耀訓，曾經竟然是個高中輟學的叛逆少年？,Link,,,10/1/20, ,695973,695973,0,738255,738255,0,72303,68835,84343,33,33,172475,157573,0,0,12425,0,0,0,0,0,0,0,0,0,0
127628276929_10157182215741930,https://www.facebook.com/cwgroup/posts/10157182215741930,【禮輕「涵義」重】#中秋禮盒顏值大賞 　　 在中國北京，奠基於淵遠流長中華文化的「互聯網公司」（中國大陸用語，即網路公司），撒錢做公關搞噱頭的時刻則在於三節（春節、端午、中秋）禮盒，其中尤其以中秋節為最，各家大廠無不在此刻下重本拚創意，為自家送出的月餅禮盒「爭顏值、爭體面」。 　 互聯網的禮盒是名片、身分地位與階級展示。文章作者以去年的中秋禮盒為例，說明何謂「禮盒顏值大賽」，看完之後或許也可以關注一下今年網路巨頭們的禮盒又有什麼創新花樣！ → 　 ▍「換日線 10X10 亮點人物」網路徵選開跑，成為青年領袖由此報名 >> bit.ly/32UHFvT,Link,,,10/1/20, ,10317,10317,0,12039,12039,0,111,101,110,2,2,11326,9814,0,0,104,0,0,0,0,0,0,0,0,0,0
127628276929_10157182215551930,https://www.facebook.com/cwgroup/posts/10157182215551930,中秋節是全家團圓的時光。而對你來說，這樣的聚會是天倫之樂、還是「相愛相殺」、不得已的團聚？  在瑞典文化中，有一個獨特的「Mysa」概念，指的是一個環境舒適平靜，或者人與人間舒適的相處。也就是說，你和你重視的人不只是聚在一起，更是親密快樂的聚在一起。  在這個返鄉賞月已經變成例行活動的時代，瑞典人的Mysa概念更值得我們好好思考：那些與親友、家人在一起的時光，我們真的好好相處了嗎？,Link,,,10/1/20, ,13138,13138,0,14831,14831,0,127,97,103,2,2,13972,12379,0,0,107,0,0,0,0,0,0,0,0,0,0
127628276929_10157182325461930,https://www.facebook.com/cwgroup/posts/10157182325461930,【藝FUN券還沒花：這是遊客心目中的必訪8熱點】  總計600元的藝FUN券，還沒想好要去哪花？到底哪裡可以用？ 本篇文章盤點文化部公告適用的店家清單，幫大家精選出 8 個值得造訪的實體空間，這裡更是許多遊客心目中的「必訪」熱點！  #CSR #CSR天下 #企業社會責任 #藝FUN券 #群眾集資 #文化部 #群眾觀點 #職人精神 #文化傳承,Link,,,10/1/20, ,21804,21804,0,24929,24929,0,929,903,927,3,3,21247,18881,0,0,615,0,0,0,0,0,0,0,0,0,0
127628276929_10157181967691930,https://www.facebook.com/cwgroup/posts/10157181967691930,#廣編企劃  「人都需要從互動中找到存在感」—圖文創作家  我是馬克  馬克，可說是臺灣圖文創作的長青樹，以上班族小人物的形象道盡職場辛酸、嘗遍工作甘苦，也為許多煩悶的基層員工找到抒發的出口。而創作者李含仁，從科班出身到全職業，從小職員變成創業者，時代在變、身份在變，對創作堅持依然不變，始終懷抱初衷的夢想者。  #我是馬克 #李含仁 #圖文創作 #HP #印表機,Link,,,10/1/20, ,13841,13841,0,15619,15619,0,107,69,76,1,1,14773,13134,0,0,91,0,0,0,0,0,0,0,0,0,0
127628276929_10157182324726930,https://www.facebook.com/cwgroup/posts/10157182324726930,【台灣、美國聯手對抗疫情！】#未來城市  台灣能守住疫情，#科技 #AI 扮演絕對關鍵角色，像是「口罩地圖」、「疾管家」、「疫止神通」，都協助政府與民眾更快掌握疫情。 最近台灣跟美國感情升溫，台美協同防疫！5種媲美口罩地圖的「新科技防疫神器」出爐，有哪些？  - 【智慧醫療懶人包】 從疫情、遠距需求到長照行業，醫療與科技如何攜手解決未來人類問題？未來城市全新推出「智慧醫療懶人包」，帶你了解疫情最新資訊、觀察產業最新發展！  #未來城市 #智慧城市 #智慧醫療  #AI醫療 #COVID-19 #台美防疫松 #新冠肺炎 #智慧醫療懶人包 #科技防疫 #電子處方,Link,,,10/1/20, ,17345,17345,0,19671,19671,0,139,116,130,2,2,18643,16499,0,0,124,0,0,0,0,0,0,0,0,0,0
127628276929_10157184053626930,https://www.facebook.com/cwgroup/posts/10157184053626930,【你願意，花2000塊剪一顆頭嗎？】  在西德州這個石油小鎮裡，一位髮型師每天可賺進超過2萬元台幣，你聽到也心動了嗎？為什麼可以這麼好賺？  - 📣加入《天下》Telegram ，每日為您精選3則晨間新聞 >> http://t.me/cwmagazine,Link,,,10/1/20, ,26573,26573,0,28602,28602,0,779,746,824,1,1,26071,23703,0,0,678,0,0,0,0,0,0,0,0,0,0
127628276929_10157183211456930,https://www.facebook.com/cwgroup/posts/10157183211456930,#染髮健康嗎  最新研究發現，經常染髮，最高可能讓罹患乳癌風險升高60％。而且，也跟你選擇的顏色和染劑有關！,Link,,,9/30/20, ,56642,56642,0,60786,60786,0,3122,2984,3603,7,7,57795,53445,0,0,2929,0,0,0,0,0,0,0,0,0,0
127628276929_10157184034856930,https://www.facebook.com/cwgroup/posts/10157184034856930,【在強制分組的課堂，阿明被拋下了⋯⋯】 　 阿明是個特別的孩子，雖然是用功的好學生，但認識愈久就愈覺得他「不一樣」。 　 某天上課分組，阿明落單了，沒有人要跟他同一組。誰知道下課後，他就走到走廊旁邊，把腳跨出了女兒牆...,Link,,,9/30/20, ,59644,59644,0,65247,65247,0,3887,3776,4554,8,8,46524,42044,0,0,2172,0,0,0,0,0,0,0,0,0,0
127628276929_10157183963326930,https://www.facebook.com/cwgroup/posts/10157183963326930,【烤肉增加罹癌風險　怎麼烤最健康？】 　 美國國家癌症機構指出，烤肉形成的化學物質會引起DNA突變，增加罹癌風險。但中秋佳節，烤肉總是免不了的活動，該怎麼烤才能最健康呢？這關鍵五招趕緊學起來：  - 📣升級《天下》LINE，掌握健康醫療知識零時差 >> https://maac.io/1ffCR,Link,,,9/30/20, ,17439,17439,0,19110,19110,0,242,219,228,0,0,18106,16501,0,0,232,0,0,0,0,0,0,0,0,0,0
127628276929_10157183952881930,https://www.facebook.com/cwgroup/posts/10157183952881930,【泰國爆發上萬人抗爭，泰皇繼續神隱海外】 　 9月份，泰國爆發7月起規模最大的示威遊行，抗議泰皇瑪哈瓦不斷干預政治、私生活紊亂，還搶奪高達400億美元的皇室資產。 　 雖然泰國是君主立憲制國家，但批評國王始終是禁忌。今年7月，有一名男子只因穿著寫有「我已對君主制徹底失去信心」的T-shirt，就被強制送往精神病院。,Link,,,9/30/20, ,50593,50593,0,53997,53997,0,1675,1558,1805,2,2,51114,47737,0,0,1567,0,0,0,0,0,0,0,0,0,0
127628276929_10157181966451930,https://www.facebook.com/cwgroup/posts/10157181966451930,#廣編企劃 孩子快快樂樂上學、平平安安回家，這是每位家長的心願、幸福，幸好有一群導護志工，不分晴雨守護在校園與馬路，讓你能放心鬆開孩子的手，目送他大步走向未來。  看見站在馬路口的國小交通導護志工們用心守護學童安全，和泰汽車觀察到全台灣國小交通導護志工的裝備品質不一，加上安全性設計參差不齊，就下定決心為導護志工值勤時的安全做把關  #和泰汽車 #導護志工 #公益 #志工,Link,,,9/30/20, ,16903,16903,0,18766,18766,0,126,82,94,1,1,17765,15927,0,0,118,0,0,0,0,0,0,0,0,0,0
127628276929_10157183879116930,https://www.facebook.com/cwgroup/posts/10157183879116930,【自己的故鄉自己救！ 全國134個鄉鎮區面臨消滅危機 】 　 台灣人口敲警鐘，死亡人口已經超車出生人口，正式進入負成長階段！更嚴重的，是六都之外的鄉村，老化加外流雙重打擊，甚至面臨「滅村」危機。 　 七成人口住六都，地方快沒人了，該怎麼辦？失衡現象不斷擴大，日本問題比台灣更嚴重，他們怎麼成功扭轉宿命？  - 🔥更多精彩內容，請看《迎戰美豬，台灣怎麼贏？》https://bit.ly/3ckWgUr,Link,,,9/30/20, ,79298,79298,0,84467,84467,0,3407,3255,3776,5,5,79751,74308,0,0,3117,0,0,0,0,0,0,0,0,0,0
127628276929_10157178032426930,https://www.facebook.com/cwgroup/posts/10157178032426930,#廣編企劃【 New Taipei Woman Power：陳琬婷 百大青農返鄉播種 延續土地情感】 　 #新北女力 第2季 #勇敢無畏 持續熱映中 29歲，入選#百大青農的#陳琬婷，於#新北金山焿子坪經營 #遠足生態農場 選擇回到家鄉金山務農，從零開始面對未知挑戰 她不畏艱苦，克服困難，逐步完成自己的農場夢 為保護當地生態，她選擇以友善農法來耕種作物 並以自然共存的經營方式 提供遊客體驗農村生活，推廣食農教育 將上一代對土地的記憶和情感繼續傳承下去 　 她說：『成功的道路不擁擠，因為堅持下去的人不多，堅持下去才會有成果』 　 #金包里慈護宮 #水尾漁港 #金包里老街 #NewTaipeiwomanPower #迪奧 #超完美粉底,Video,,,9/30/20, ,24544,24544,0,26485,26485,0,321,283,339,4,4,23973,22475,0,0,255,13775,17627,0,0,45781,63644,0,0,94128,281941
127628276929_10157182890901930,https://www.facebook.com/cwgroup/posts/10157182890901930,【不畏中美貿易戰，連三年獲利飆升！ 台灣最強的100間中小企業，現身說法】 　 2020《天下》公布 #快速成長一百強 獨家榜單，揭曉在全球經濟劇烈動盪之際，超過7成企業跌出榜外，成為貿易戰的犧牲者。 　 然而，也有許多企業界的明日之星，逆勢竄起，不但挺過中美貿易戰、匯率震盪黑天鵝，還讓營收快速成長！ 　 《天下》舉辦「快速成長一百強晚宴」，邀請這些企業主來到現場，親自分享他們逆境突圍的獨門心法⋯⋯,Link,,,9/30/20, ,51827,51827,0,53717,53717,0,1448,1305,1434,1,1,45569,43314,0,0,1071,0,0,0,0,0,0,0,0,0,0
